Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
154,30.99,103.87,384,364,1548464,4032.458,1049.917,3814.5,2787,7995,333.292,660.57,7.698,2.653,1.274,2.463,332.917,660.274,7.742,320,652,7,34,18,3
155,324.341,708.356,4019,3207,24441552,6081.501,4584.411,4342,2787,28980,406.351,726.033,11.675,5.478,1.944,5.542,408.411,724.66,11.878,376,695,7,61,53,7
156,43.902,145.861,544,485,1949545,3583.722,730.607,3375,2788,7012,42.706,753.649,10.221,2.933,1.157,2.762,42.827,753.343,10.242,32,738,7,20,33,6
157,104.428,176.244,1294,772,6553220,5064.312,2610.792,4025,2788,16468,479.92,11.318,10.415,2.707,0.611,2.685,479.755,10.845,10.7,470,0,8,19,25,6
158,62.544,146.947,775,672,3261166,4207.956,1136.2,3918,2791,7466,465.12,157.817,10.435,2.357,0.841,2.305,465.219,158.051,10.466,455,146,8,23,27,5
159,17.109,57.733,212,196,839288,3958.906,1043.592,3599,2787,6213,553.778,180.604,8.991,1.489,0.544,1.4,554.005,180.505,8.997,544,174,8,18,14,3
160,17.432,62.852,216,200,848727,3929.292,1059.901,3653.5,2787,6998,468.671,262.796,10.731,1.631,0.671,1.448,468.448,262.691,10.763,460,259,8,22,10,5
161,18.158,54.659,225,225,979618,4353.858,1203.507,4112,2789,7120,212.476,352.822,8.396,1.416,0.547,1.346,212.449,352.735,8.364,206,345,8,14,18,2
162,16.544,60.018,205,205,695957,3394.912,628.362,3188,2792,5742,261.629,539.951,9.737,2.002,0.83,2.038,262.077,539.738,9.613,254,534,8,20,15,4
163,55.846,138.74,692,557,2912731,4209.149,1661.64,3517,2787,10575,228.027,607.361,9.568,2.371,0.859,2.164,227.609,607.445,9.597,217,594,8,23,26,4
164,28.004,83.687,347,296,1301468,3750.628,662.799,3704,2789,5564,87.412,679.663,9.605,1.926,0.703,1.818,87.524,679.675,9.611,78,672,8,19,16,5
165,28.407,104.07,352,327,1250124,3551.489,602.644,3386,2787,4751,569.384,59.568,10.52,2.054,0.882,1.897,569.149,59.701,10.485,559,52,9,28,17,5
166,70.937,152.253,879,629,3447221,3921.753,1005.46,3537,2788,6882,487.942,100.667,10.461,2.382,0.619,2.247,487.835,100.649,10.397,477,87,9,25,25,4
167,63.27,190.243,784,733,3410569,4350.215,1579.073,3868.5,2787,11050,425.033,110.114,11.807,3.219,1.324,3.18,425.863,110.125,11.856,403,96,9,39,29,5
168,26.874,94.017,333,333,1081333,3247.246,402.925,3124,2791,4329,570.177,131.108,9.955,2.411,1.086,2.201,570.523,131.086,9.938,552,118,9,30,21,3
169,107.414,201.094,1331,754,10606026,7968.464,5196.471,5879,2788,25333,401.957,223.307,11.221,3.143,1.038,2.955,402.084,223.617,11.211,388,207,9,27,32,5
170,29.779,91.848,369,311,1596881,4327.591,1407.898,4070,2791,9737,501.783,253.629,11.024,2.128,1.001,1.998,501.273,253.982,11.059,493,246,9,27,17,5
171,17.916,62.607,222,216,761388,3429.676,649.095,3178.5,2791,5558,146.176,385.509,9.644,1.557,0.605,1.58,145.964,385.594,9.653,137,378,9,18,15,3
172,42.611,94.63,528,334,3633043,6880.763,4465.749,5294.5,2787,23105,257.773,391.009,10.968,1.904,0.274,1.958,257.486,390.904,10.971,250,384,9,16,15,5
173,17.754,47.802,220,163,1188032,5400.146,2474.094,4506.5,2794,12780,154.005,419.414,9.955,1.35,0.176,1.356,154.074,419.441,9.897,149,415,9,11,10,3
174,17.593,62.123,218,218,700701,3214.225,337.145,3127.5,2789,4026,482.592,425.518,11.083,1.643,0.651,1.594,482.605,425.613,11.074,477,415,9,12,18,4
175,16.544,47.396,205,169,1197755,5842.708,2746.016,4882,2787,13494,149.795,433.024,9.815,1.306,0.237,1.32,149.83,432.98,9.765,145,428,9,10,12,3
176,44.87,148.593,556,541,2142594,3853.586,1203.945,3463.5,2789,8920,383.951,451.941,11.016,2.961,1.54,2.6,383.805,451.796,11.119,373,436,9,25,37,5
177,28.246,96.342,350,350,1297312,3706.606,771.792,3600,2793,5940,230.243,485.28,9.649,2.322,1.359,1.948,230.027,485.588,9.639,222,464,9,17,40,3
178,16.382,67.339,203,194,664951,3275.621,478.366,3120,2790,4947,406.537,529.478,10.596,1.885,0.677,1.779,406.609,529.642,10.562,401,519,9,12,21,4
179,56.895,180.913,705,669,2511272,3562.088,728.445,3296,2787,6076,317.665,620.383,10.878,2.787,1.212,2.724,318.063,620.18,10.926,299,606,9,35,35,4
180,53.183,129.166,659,527,2852625,4328.718,1362.584,3860,2790,8749,456.439,715.528,10.78,2.196,0.762,2.053,456.764,715.472,10.747,439,705,9,29,21,4
181,281.327,585.903,3486,2631,19322712,5542.947,3713.066,4184,2787,27389,227.994,766.18,11.042,6.082,2.77,6.016,233.181,766.415,11.151,180,741,9,87,45,5
182,26.874,69.638,333,283,1383240,4153.874,1135.404,3847,2796,6906,303.988,130.958,10.889,1.565,0.345,1.535,303.922,130.99,10.872,296,125,10,16,14,3
183,24.856,76.211,308,286,1039652,3375.493,399.588,3293,2793,4273,424.016,206.354,11.357,1.802,0.678,1.779,423.988,206.439,11.377,416,196,10,16,21,3
184,79.249,199.941,982,924,3990623,4063.771,1067.179,3840,2787,7309,519.517,205.722,11.178,2.669,1.021,2.641,519.559,205.267,11.196,501,190,10,34,34,4
185,78.281,205.719,970,921,3862029,3981.473,1112.774,3623,2788,8098,538.109,385.226,11.196,3.015,1.173,2.958,538.441,385.924,11.174,519,370,10,42,31,3
186,23.484,73.273,291,291,1117188,3839.134,759.197,3605,2800,5533,144.003,405.254,10.907,1.752,0.619,1.779,143.963,405.211,10.872,137,397,10,17,18,3
187,39.463,108.021,489,425,2140043,4376.366,1432.997,4001,2788,9962,372.712,520.687,11.254,2.307,0.94,2.15,372.734,520.771,11.255,364,509,10,23,24,3
188,20.902,66.552,259,250,999673,3859.741,862.464,3774,2797,6463,258.95,566.942,10.88,1.595,0.64,1.517,258.901,566.733,10.86,249,561,10,20,16,3
189,25.825,83.668,320,303,1178357,3682.366,654.609,3619,2788,5080,424.347,620.847,11.781,2.213,0.92,2.27,424.13,621.04,11.806,413,612,10,23,20,4
190,19.126,74.441,237,237,891456,3761.418,811.458,3562,2787,5701,346.553,690.24,11.219,1.881,0.613,1.859,346.655,690.491,11.257,340,679,10,14,22,4
191,23.404,63.924,290,214,1290624,4450.428,1469.684,4033,2791,8355,439.138,763.138,11.917,1.53,0.294,1.498,439.012,763.189,11.929,433,756,10,14,14,4
192,17.997,51.896,223,223,820812,3680.771,492.556,3738,2790,4626,332.314,159.359,11.363,1.321,0.44,1.306,332.438,159.303,11.354,324,153,11,16,13,2
193,49.954,139.09,619,567,2661264,4299.295,1328.351,3944,2791,9636,497.065,233.171,11.887,2.343,0.939,2.271,497.29,232.986,11.897,483,222,11,25,26,3
194,29.94,96.503,371,371,1462423,3941.841,1040.836,3561,2788,6500,282.251,274.175,11.307,2.149,1.103,1.943,282.171,273.493,11.287,275,263,11,17,30,2
195,35.67,99.124,442,399,1729843,3913.672,983.531,3599.5,2795,6379,585.529,413.025,11.986,2.126,0.811,2.102,585.415,412.918,12.008,576,401,11,19,26,3
196,23,57.274,285,206,2042225,7165.702,4469,5768,2787,21548,400.512,439.123,12.014,1.456,0.218,1.502,400.479,439.111,12.032,395,433,11,12,13,3
197,42.449,117.893,526,484,2189068,4161.726,1444.499,3740.5,2789,10011,589.331,627.038,12.186,2.16,0.806,2.07,588.974,627.424,12.143,580,612,11,22,29,3
198,19.611,66.552,243,243,862787,3550.564,610.317,3377,2789,5397,38.235,668.3,11.259,1.936,0.896,1.83,38.14,668.337,11.248,27,660,11,24,16,2
199,18.965,65.196,235,235,807243,3435.077,728.975,3195,2789,6179,542.677,692.54,12.289,1.707,0.857,1.458,542.692,692.705,12.351,530,687,11,26,12,3
200,31.554,98.963,391,348,1540550,3940.026,1242.921,3416,2788,7599,341.616,771.836,12.225,1.885,0.574,1.878,341.037,771.627,12.17,334,763,11,20,20,3
201,23.081,69.6,286,286,957965,3349.528,575.739,3176.5,2787,5606,520.671,713.696,12.741,1.647,0.63,1.614,520.702,713.95,12.764,515,702,12,15,22,2
202,18.642,66.642,231,231,876075,3792.532,823.493,3518,2790,6252,639.749,820.9,12.455,1.978,0.852,1.909,640.155,821.198,12.418,631,809,12,21,21,2
1,1420.03,2331.1,17596,9946,214978208,12217.447,6519.041,9972.5,5898,37145,303.918,45.463,6.143,9.624,3.701,9.424,307.773,46.929,6.481,251,0,1,122,86,13
2,21.063,70.342,261,252,2022313,7748.326,2174.635,6892,5901,16001,391.766,101.034,1.425,1.726,0.682,1.694,391.427,101.072,1.467,382,93,1,23,15,3
3,227.902,435.562,2824,2261,28706330,10165.131,3512.374,9533,5910,27459,471.93,144.948,3.723,4.227,1.574,4.238,472.14,145.394,3.452,451,117,1,38,50,9
4,17.835,67.843,221,221,1557517,7047.588,1057.655,6562,5913,9982,399.086,167.674,1.692,1.808,0.807,1.745,399.2,167.881,1.682,392,159,1,14,23,3
5,564.348,1028.527,6993,4771,72315560,10341.136,5052.694,8697,5899,37787,233.689,155.278,7.436,6.338,2.051,6.216,234.123,156.293,7.196,200,123,1,76,64,13
6,563.38,1224.723,6981,5304,67981072,9738.014,3959.356,8356,5898,34594,277.461,202.428,4.992,6.876,2.596,6.724,276.96,203.182,4.941,246,170,1,73,68,12
7,59.639,141.319,739,739,10518152,14232.953,6930.051,12221,5920,31974,445.624,191.448,1.296,2.486,1.154,2.381,445.492,191.779,1.221,431,182,1,39,21,2
8,329.586,533.224,4084,2797,49105816,12023.951,5306.877,10279,5898,33342,470.404,214.018,2.668,4.847,1.807,4.936,468.945,215.823,2.663,446,188,1,53,51,6
9,38.011,108.564,471,460,4439666,9426.042,3911.4,7967,5899,21938,212.565,206.185,1.522,2.229,0.98,2.115,213.107,207.049,1.41,200,194,1,25,27,3
10,75.86,160.229,940,909,7487173,7965.078,1327.254,7926,5921,12191,407.91,225.883,1.594,2.587,1.003,2.569,407.902,226.067,1.596,396,212,1,23,33,3
11,337.334,725.351,4180,2902,44488228,10643.117,5196.025,8627,5900,33793,327.152,235.282,6.229,6.404,2.532,6.254,328.875,235.2,6.4,282,208,1,76,50,12
12,893.531,1565.884,11072,6941,119177672,10763.879,5097.428,9071,5898,40011,510.645,270.821,7.542,7.722,3.385,7.139,510.264,270.498,7.4,471,225,1,82,101,12
13,65.449,157.431,811,683,9083209,11200.011,4822.184,9670,5900,26073,225.303,292.76,2.867,2.665,1.062,2.557,224.755,293.192,2.964,212,279,1,27,32,4
14,295.853,416.841,3666,2213,47389612,12926.79,8251.668,9356.5,5901,43665,324.435,302.455,3.589,4.119,1.364,4.143,327.985,302.814,3.409,300,283,1,47,38,6
15,19.288,63.169,239,239,1864889,7802.883,1924.874,7050,5902,13993,592.766,308.172,1.586,1.64,0.605,1.629,592.174,308.324,1.617,585,302,1,19,14,2
16,31.312,73.699,388,323,4623844,11917.124,4908.267,10483.5,5914,23144,126.369,313.655,1.866,1.721,0.481,1.683,126.496,313.758,1.782,122,304,1,11,20,3
17,31.232,93.507,387,386,3110920,8038.553,1980.274,7265,5935,13980,374.452,332.434,1.871,1.937,0.809,1.83,374.378,332.139,1.791,368,321,1,15,25,3
18,71.744,181.216,889,778,8923738,10037.95,3783.064,8819,5910,23408,247.069,327.65,3.627,2.595,0.972,2.589,247.553,327.986,3.622,235,311,1,25,35,5
19,191.506,330.279,2373,1820,29645660,12492.903,6271.52,11065,5900,38801,582.972,378.498,1.975,3.692,1.369,3.551,583.694,379.266,1.915,566,348,1,38,54,4
20,32.119,86.134,398,382,3992842,10032.267,3469.07,9072,5903,20505,143.281,352.111,2.462,1.774,0.684,1.748,143.229,352.03,2.417,134,342,1,18,22,4
21,721.797,1161.761,8944,5208,99011488,11070.157,5292.358,9285.5,5898,35320,264.215,321.069,8.323,8.539,3.872,8.412,263.882,322.485,8.481,234,265,1,58,113,13
22,196.509,478.57,2435,2332,21719982,8919.91,2836.968,8062,5898,23879,509.603,378.743,2.962,5.034,2.136,5.111,508.751,377.183,2.978,491,342,1,43,71,6
23,113.628,219.165,1408,892,20094520,14271.676,8306.424,11175.5,5898,40058,620.833,397.948,4.415,2.867,0.716,2.758,620.836,397.743,4.649,605,384,1,32,24,7
24,20.337,61.471,252,235,2178069,8643.131,2318.227,8052.5,5898,14370,470.877,410.837,1.575,1.508,0.55,1.486,470.815,410.898,1.522,462,403,1,20,13,3
25,326.923,487.206,4051,2251,61663216,15221.727,7428.488,13764,5899,39079,426.007,418.905,4.51,4.449,1.547,4.173,426.452,418.066,4.528,406,398,1,41,50,7
26,111.288,236.283,1379,1143,14077077,10208.178,4800.035,8230,5898,26964,174.48,409.781,2.485,3.181,1.318,3.129,175.807,410.526,2.481,155,395,1,40,29,5
27,1166.787,2061.661,14458,9718,154453072,10682.88,5182.605,9006,5898,42292,583.329,432.769,6.433,9.438,3.471,9.351,578.496,432.554,6.134,525,385,1,113,99,12
28,57.863,173.592,717,675,5917610,8253.291,2034.134,7592,5908,14159,495.577,423.912,2.446,2.936,1.19,2.9,495.413,423.479,2.472,484,408,1,23,36,4
29,74.246,219.49,920,833,7365975,8006.495,2008.182,7341,5900,16094,269.264,448.388,1.986,3.227,1.649,2.948,269.458,448.461,1.919,253,422,1,30,45,4
30,18.642,68.902,231,231,1636774,7085.602,1087.899,6814,5898,10109,653.511,443.433,1.459,1.64,0.61,1.642,653.651,443.335,1.426,645,436,1,19,16,2
31,92.162,305.632,1142,1103,9564620,8375.324,2962.472,7394,5899,24502,357.779,434.758,3.073,4.904,1.968,4.818,358.552,434.034,3.25,335,407,1,47,52,6
32,458.144,873.095,5677,4221,57905636,10200.042,3689.281,9179,5898,27606,417.614,464.303,7.658,6.201,2.654,6.293,418.052,463.909,7.698,394,431,1,51,83,13
33,18.642,53.852,231,220,1933369,8369.562,1765.729,8278,5898,12025,448.476,453.649,2.45,1.406,0.492,1.406,448.612,453.574,2.481,441,449,1,16,10,3
34,1451.665,2516.28,17988,11283,199991280,11118.039,5717.763,9265,5898,40680,300.589,422.5,9.416,12.062,5.611,11.73,300.077,423.475,9.174,237,339,1,141,143,13
35,23.081,61.316,286,245,3681962,12873.993,7040.534,9843,5959,33762,374.42,476.304,1.752,1.499,0.366,1.469,374.759,476.395,1.603,369,468,1,12,17,3
36,169.958,300.305,2106,1560,20574532,9769.483,2869.113,9344,5900,23045,463.381,478.808,2.612,3.729,1.463,3.451,462.877,478.527,2.617,441,460,1,44,40,5
37,517.138,859.393,6408,3728,69698488,10876.793,5029.468,9102,5898,31779,191.38,501.538,4.953,6.11,2.216,6.187,191.559,500.962,4.97,163,469,1,68,65,10
38,23.646,70.374,293,264,2645524,9029.092,2693.921,8257,5918,17469,368.7,498.375,1.887,1.602,0.548,1.551,368.443,498.369,1.907,362,488,1,15,18,3
39,19.046,61.555,236,216,1784976,7563.458,1167.361,7236.5,5898,9982,634.432,496.542,2.008,1.546,0.534,1.41,634.464,496.636,1.983,628,489,1,15,18,3
40,44.79,141.375,555,507,4242205,7643.613,1873.774,7014,5899,17026,538.681,508.742,1.823,2.478,1.188,2.271,538.011,509.277,1.787,527,491,1,28,29,4
41,135.66,317.563,1681,1417,15752232,9370.751,3250.909,8274,5898,21239,596.838,501.427,2.856,3.598,1.577,3.337,596.415,501.598,2.756,578,472,1,45,49,6
42,295.207,595.06,3658,2265,38593064,10550.318,4718.389,8897.5,5900,29335,680.378,499.174,5.839,4.929,1.932,4.862,680.797,498.853,5.849,661,469,1,35,65,12
43,303.035,594.388,3755,2926,46624748,12416.711,6053.189,10201,5898,32247,319.977,523.088,3.912,4.929,1.909,4.91,321.879,525.22,3.18,287,499,1,59,49,10
44,23.888,76.133,296,257,2537774,8573.561,3683.911,6946,5910,20377,666.426,531.159,2.453,1.641,0.492,1.676,665.87,531.571,2.595,660,525,1,16,15,4
45,32.765,88.387,406,328,4139588,10196.029,3071.668,9718,5955,17248,85.527,538.325,2.658,2.018,0.716,1.959,85.632,538.366,2.614,77,531,1,16,19,5
46,51.084,135.719,633,603,5409582,8545.943,2532.343,7765,5906,17886,72.276,566.31,1.864,2.582,1.195,2.499,71.986,565.965,1.821,64,550,1,17,35,4
47,20.821,64.182,258,203,2616115,10139.98,4152.49,8682,5905,21094,639.415,561.787,3.194,1.689,0.526,1.59,639.121,561.564,3.325,633,557,1,15,12,5
48,22.839,70.69,283,283,2821820,9971.096,3122.37,9449,5945,18680,668.085,569.357,1.565,1.799,0.829,1.644,667.718,569.278,1.503,657,562,1,26,13,3
49,1590.634,2832.56,19710,12658,217299856,11024.854,5750.974,8806,5898,37960,446.731,553.585,7.224,9.736,2.963,9.527,449.174,555.183,7.019,389,496,1,106,105,13
50,55.361,133.298,686,554,7483398,10908.743,4973.499,9131.5,5902,28789,400.22,588.507,2.434,2.249,0.81,2.212,399.147,588.857,2.378,388,575,1,26,23,4
51,22.435,63.969,278,278,2528572,9095.583,3040.428,8029.5,5921,17775,103.755,591.014,1.594,1.527,0.637,1.435,103.708,591.222,1.547,95,583,1,18,16,3
52,46.404,117.395,575,388,5076799,8829.216,2404.499,8302,5920,16158,260.52,590.967,3.89,2.092,0.484,2.121,260.522,590.816,3.906,253,582,1,18,19,6
53,2450.754,3940.676,30368,18676,320697120,10560.363,4458.02,9272,5898,34493,567.724,615.06,5.914,12.896,5.201,12.801,566.636,615.225,5.753,509,532,1,123,174,13
54,65.449,179.938,811,730,6599982,8138.079,2257.166,7519,5899,19412,663.137,602.879,2.964,2.618,0.95,2.749,662.688,602.267,2.946,649,589,1,25,30,5
55,643.275,1045.736,7971,5325,103562744,12992.44,7646.923,10710,5898,44111,386.522,633.09,4.486,5.846,1.774,5.905,387.543,630.058,3.909,359,598,1,62,67,9
56,21.709,58.759,269,269,3860865,14352.658,7885.269,10996,5951,33450,349.569,609.543,1.327,1.417,0.462,1.414,349.196,609.514,1.2,342,603,1,16,14,2
57,38.979,101.191,483,459,4319373,8942.801,2136.398,8451,5914,14029,318.894,608.261,1.944,2.008,0.761,1.897,319.064,608.39,1.895,312,594,1,17,26,3
58,154.463,229.883,1914,1147,20179770,10543.244,2806.087,10845,5898,19421,693.842,624.23,2.374,3.039,0.752,2.984,693.569,624.01,2.298,680,607,1,28,32,5
59,140.744,321.816,1744,1197,18610372,10671.085,5323.429,8495,5899,31882,338.67,629.29,5.649,3.59,1.287,3.536,340.081,627.437,5.502,325,614,1,29,44,9
60,1091.25,1863.297,13522,8303,152985040,11313.788,6114.499,8699,5898,41793,232.821,627.841,7.922,10.809,4.11,10.574,231.551,622.653,8.064,194,556,1,88,134,13
61,34.621,99.428,429,397,3245459,7565.172,1382.834,7050,5901,11376,582.315,676.897,2.042,2.028,0.789,1.873,582.481,677.08,2.051,570,666,1,24,21,3
62,41.4,99.254,513,434,5200441,10137.312,4621.355,8385,5900,26667,63.68,679.271,1.69,1.982,0.739,1.903,63.379,678.726,1.615,57,670,1,15,25,3
63,193.846,353.153,2402,1831,27058640,11265.046,4397.071,10524,5898,27411,614.004,696.71,2.697,3.783,1.493,3.573,614.641,696.693,2.682,592,675,1,42,50,7
64,234.923,454.987,2911,2082,26959960,9261.408,3449.4,8131,5898,24704,159.638,702.483,3.198,4.197,1.784,3.988,161.211,702.518,2.897,131,684,1,51,40,9
65,121.133,238.498,1501,1272,13909138,9266.581,3624.534,7935,5900,26697,291.286,709.258,2.063,3.15,1.278,3.014,292.58,708.509,2.093,267,697,1,47,26,4
66,502.046,926.135,6221,4159,55808140,8970.928,2614.421,8383,5899,22603,357.584,702.288,5.644,6.948,2.686,6.942,357.616,702.116,5.531,321,664,1,80,67,12
67,17.351,52.051,215,215,1737640,8082.046,1416.065,8005,5975,11588,443.033,716.493,1.409,1.342,0.457,1.343,442.864,716.399,1.389,435,711,1,17,12,2
68,598.808,1031.138,7420,4455,109561304,14765.675,10221.903,10006.5,5898,43762,273.043,762.39,8.761,6.608,2.522,6.239,276.142,761.975,9.495,222,741,1,74,55,13
69,400.281,705.983,4960,3521,58678308,11830.304,5320.522,10224.5,5902,32833,498.526,786.264,3.147,5.62,2.376,5.457,496.876,786.059,2.785,475,758,1,68,55,7
70,56.007,124.027,694,598,7110099,10245.1,3455.084,9359.5,5901,17771,600.925,788.213,1.769,2.215,0.79,2.097,601.119,788.803,1.687,590,774,1,21,28,3
71,21.951,57.565,272,272,3989836,14668.515,7535.68,12752,5919,33718,119.923,800.732,1.504,1.41,0.493,1.428,119.715,800.412,1.442,113,794,1,16,16,2
72,16.786,63.517,208,191,1799217,8650.082,2796.688,7930,5912,18515,138.125,794.625,2.957,1.882,0.941,1.693,138.62,794.921,2.825,127,788,1,20,13,5
73,90.628,192.589,1123,1120,11971808,10660.56,3514.657,10105,5901,22157,433.463,808.89,1.431,3.049,1.504,2.762,433.968,808.682,1.404,411,797,1,50,23,3
74,689.032,1098.812,8538,5674,107748744,12619.904,7125.004,9766,5899,45707,383.395,815.678,5.829,7.058,2.194,6.867,387.373,818.428,4.931,345,786,1,80,59,13
75,27.761,88.471,344,297,3043891,8848.521,2449.858,8199,5906,14785,480.052,816.328,3.936,1.825,0.612,1.715,480.085,816.439,3.953,473,808,1,15,17,6
76,251.951,357.677,3122,1759,33751068,10810.72,5579.448,9162,5900,44915,155.096,836.559,3.044,4.415,1.664,4.232,152.15,836.35,3.096,130,824,1,54,29,5
77,16.705,45.504,207,207,2081193,10054.072,3051.758,9414,5948,17494,224.309,103.802,2.502,1.236,0.366,1.248,224.375,103.73,2.469,219,97,2,11,14,2
78,428.123,801.061,5305,3209,49070632,9249.884,3786.312,8072,5898,33682,272.761,124.887,8.524,5.698,2.551,5.132,272.211,125.426,8.405,251,80,2,64,68,11
79,55.119,167.696,683,577,6386972,9351.35,3618.597,7893,5906,21835,270.934,158.543,7.335,2.938,1.637,2.243,270.392,158.483,7.255,258,152,2,30,17,11
80,41.965,118.113,520,504,4598196,8842.685,2786.944,8083,5931,20732,532.713,230.242,2.815,2.375,1.016,2.262,533.277,229.666,2.797,521,219,2,24,28,3
81,40.028,111.417,496,473,4077964,8221.701,1786.461,7862,5903,12141,523.3,297.772,2.671,2.126,0.919,2.018,523.242,298.001,2.646,509,283,2,24,25,4
82,23.081,71.001,286,280,2297820,8034.335,1460.711,8016.5,5912,10708,188.486,330.99,2.773,1.593,0.573,1.606,188.368,330.94,2.806,179,325,2,20,15,3
83,62.705,157.664,777,699,7267822,9353.696,3153.237,8192,5900,19538,452.31,333.434,4.015,2.48,0.866,2.481,452.315,332.533,4.016,440,321,2,24,30,5
84,43.74,139.257,542,516,4674715,8624.936,2560.488,7812,5901,17981,539.882,481.373,3.441,2.706,1.413,2.353,539.907,481.294,3.442,518,471,2,39,24,4
85,18.884,73.015,234,233,1861073,7953.303,1955.922,7319,5924,12705,514.273,489.709,2.171,2.077,0.914,2.11,513.665,489.011,2.133,502,481,2,26,19,3
86,42.207,145.428,523,452,3592410,6868.853,923.634,6512,5908,10954,636.13,521.034,4.424,2.794,0.973,2.813,636.314,520.82,4.377,624,511,2,24,23,6
87,69.646,185.245,863,647,6525529,7561.447,1428.566,7131,5900,12614,351.169,514.974,5.358,2.905,1.192,2.736,351.007,515.113,5.385,333,504,2,40,21,6
88,24.211,100.216,300,300,2081218,6937.394,1019.412,6606.5,5900,11130,258.17,543.407,2.503,3.2,1.735,3.004,258.596,543.308,2.462,232,536,2,43,15,3
89,195.379,300.91,2421,1299,26782202,11062.454,3740.702,10758,5898,24686,314.667,571.8,4.584,3.79,1.384,3.332,314.579,572.583,4.647,305,538,2,20,58,7
90,142.116,274.782,1761,1323,15921200,9040.999,3374.552,7709,5899,25697,191.844,610.861,4.007,3.136,1.057,3.132,191.554,610.789,3.941,176,596,2,37,36,5
91,207.162,349.264,2567,1574,22814500,8887.612,3090.71,8036,5898,30578,300.9,674.257,4.892,3.832,1.283,3.631,301.975,673.132,4.921,287,651,2,36,41,6
92,535.699,747.472,6638,3901,72298384,10891.592,4244.02,9818.5,5900,31998,555.829,736.88,6.539,6.376,2.565,6.236,555.947,737.529,6.583,516,708,2,79,56,9
93,386.158,635.257,4785,2951,50698968,10595.396,4226.484,9772,5899,37141,416.67,744.331,5.678,4.896,1.767,4.839,417.626,743.449,5.662,387,723,2,57,49,9
